  0.500000E+03  0.510000E+03 -0.386000E+03 -0.339997E+01 -0.197998E+01  0.610000E+00  0.280000E+00  0.200000E+01  0.120000E+03  0.869461E+02  0.283666E+00  0.126696E+00  0.161051E+00  0.150496E+00  0.816346E+00  0.848597E+00  0.124276E+03  0.958653E+00  0.105933E+01  0.100557E+01  0.986629E+00  0.846746E+00  0.778543E-01  0.287375E+03 -0.227713E-01  0.306386E+00  0.551920E+00 -0.503898E+00  0.190174E+01  0.735491E-01  0.175717E+03  0.117878E+01  0.159160E+00 -0.109880E+00 -0.439519E+00  0.951706E+00  0.281493E+03  0.146800E+01  0.796302E+00  0.487777E+00  0.195111E+01  0.482942E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.113022E-01  0.354871E+00  0.499813E-01  0.000000E+00  0.000000E+00  0.986118E-01  0.994888E+00  0.465014E+00  0.872838E-01  0.281349E-01  0.863080E-01  0.242934E-01  0.000000E+00  0.000000E+00  0.210250E-02  0.677715E-03  0.000000E+00  0.000000E+00  0.837717E+00  0.921719E+00  0.842209E+00  0.892083E+00  0.107378E+01  0.118145E+01  0.131122E+01  0.144271E+01  0.000000E+00  0.000000E+00  0.175288E-01  0.102974E+02  0.161402E-01  0.790350E+01  0.251321E-05  0.147640E-02  0.455005E-03  0.267296E+00  0.511334E-04  0.300386E-01  0.116886E+01  0.440824E+01  0.844538E+00  0.269763E+03  0.754155E+02  0.160631E+03  0.163027E+03  0.226084E+03  0.431139E+03  0.711640E-01  0.744627E+00  0.251892E+00  0.142289E+00  0.103804E+03  0.430699E+03  0.119155E+04  0.116849E+04  0.117213E+04  0.112888E+04  0.117367E+04  0.450505E+03  0.636610E+03  0.633767E+03  0.519734E+03  0.937110E+03  0.910721E+03  0.110639E+04  0.450155E+03  0.636505E+03  0.633649E+03  0.000000E+00  0.000000E+00  0.774388E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.339995E+01 -0.197996E+01  0.606693E+00  0.280000E+00  0.200752E+01  0.120000E+03  0.877349E+02  0.294235E+00  0.139555E+00  0.167841E+00  0.162098E+00  0.826767E+00  0.843059E+00  0.124124E+03  0.955452E+00  0.105745E+01  0.100365E+01  0.984504E+00  0.838365E+00  0.837108E-01  0.288226E+03 -0.231977E-01  0.305921E+00  0.550366E+00 -0.502599E+00  0.190886E+01  0.732307E-01  0.174484E+03  0.117045E+01  0.154537E+00 -0.106895E+00 -0.430803E+00  0.953949E+00  0.282104E+03  0.145449E+01  0.794802E+00  0.486522E+00  0.196075E+01  0.460507E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.815393E-02  0.349341E+00  0.527831E-01  0.000000E+00  0.000000E+00  0.973010E-01  0.995010E+00  0.465059E+00  0.939537E-01  0.305717E-01  0.929043E-01  0.281969E-01  0.000000E+00  0.000000E+00  0.267709E-02  0.871101E-03  0.000000E+00  0.000000E+00  0.828392E+00  0.914072E+00  0.833074E+00  0.884507E+00  0.107594E+01  0.118722E+01  0.131800E+01  0.145432E+01  0.000000E+00  0.000000E+00  0.185634E-01  0.104490E+02  0.170799E-01  0.801752E+01  0.274156E-05  0.154317E-02  0.476820E-03  0.268392E+00  0.523607E-04  0.294728E-01  0.129093E+01  0.457079E+01  0.913551E+00  0.270749E+03  0.754718E+02  0.160189E+03  0.163152E+03  0.226041E+03  0.431078E+03  0.711982E-01  0.744630E+00  0.249562E+00  0.142264E+00  0.103841E+03  0.430640E+03  0.119151E+04  0.116833E+04  0.117207E+04  0.112886E+04  0.117362E+04  0.450846E+03  0.636469E+03  0.633614E+03  0.523652E+03  0.938386E+03  0.911896E+03  0.110656E+04  0.450496E+03  0.636364E+03  0.633495E+03  0.000000E+00  0.000000E+00  0.776061E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.340009E+01 -0.198007E+01  0.613761E+00  0.280000E+00  0.203096E+01  0.120000E+03  0.872168E+02  0.228393E+00  0.658098E-01  0.131302E+00  0.943036E-01  0.781488E+00  0.873672E+00  0.123587E+03  0.973298E+00  0.106506E+01  0.101032E+01  0.993602E+00  0.889548E+00  0.509896E-01  0.287551E+03 -0.229506E-01  0.306474E+00  0.544388E+00 -0.496282E+00  0.192946E+01  0.753379E-01  0.174366E+03  0.118342E+01  0.153451E+00 -0.106412E+00 -0.438931E+00  0.953292E+00  0.281459E+03  0.145598E+01  0.783674E+00  0.480739E+00  0.198296E+01  0.467079E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.237183E-01  0.362630E+00  0.342753E-01  0.000000E+00  0.000000E+00  0.101019E+00  0.994969E+00  0.463719E+00  0.566948E-01  0.187378E-01  0.560233E-01  0.955122E-02  0.000000E+00  0.000000E+00  0.402073E-03  0.132886E-03  0.000000E+00  0.000000E+00  0.888685E+00  0.957579E+00  0.892029E+00  0.929635E+00  0.106390E+01  0.114638E+01  0.127404E+01  0.137281E+01  0.000000E+00  0.000000E+00  0.177673E-01  0.999659E+01  0.163517E-01  0.764597E+01  0.251384E-05  0.141439E-02  0.448295E-03  0.252229E+00  0.532095E-04  0.299378E-01  0.575861E+00  0.359718E+01  0.488566E+00  0.269621E+03  0.748900E+02  0.161069E+03  0.163347E+03  0.226055E+03  0.431054E+03  0.703032E-01  0.741139E+00  0.257414E+00  0.146966E+00  0.103942E+03  0.430618E+03  0.119144E+04  0.116819E+04  0.117201E+04  0.112882E+04  0.117358E+04  0.451130E+03  0.636379E+03  0.633488E+03  0.525969E+03  0.939237E+03  0.912659E+03  0.110664E+04  0.450771E+03  0.636271E+03  0.633366E+03  0.000000E+00  0.000000E+00  0.814244E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.339992E+01 -0.197994E+01  0.592315E+00  0.280000E+00  0.201545E+01  0.120000E+03  0.900620E+02  0.367244E+00  0.225599E+00  0.228158E+00  0.239934E+00  0.884383E+00  0.799295E+00  0.124257E+03  0.929797E+00  0.104142E+01  0.988563E+00  0.967379E+00  0.777137E+00  0.129741E+00  0.291062E+03 -0.247035E-01  0.304058E+00  0.549653E+00 -0.502784E+00  0.191728E+01  0.709641E-01  0.170941E+03  0.113845E+01  0.142105E+00 -0.987123E-01 -0.400974E+00  0.960419E+00  0.284243E+03  0.141582E+01  0.797001E+00  0.486251E+00  0.197517E+01  0.395807E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.190708E-04  0.312575E+00  0.754608E-01  0.000000E+00  0.000000E+00  0.905678E-01  0.995299E+00  0.465975E+00  0.146286E+00  0.564635E-01  0.144723E+00  0.617748E-01  0.000000E+00  0.000000E+00  0.951970E-02  0.367440E-02  0.000000E+00  0.000000E+00  0.753362E+00  0.851601E+00  0.759431E+00  0.822063E+00  0.107841E+01  0.121904E+01  0.135297E+01  0.152940E+01  0.000000E+00  0.000000E+00  0.226786E-01  0.112273E+02  0.208169E-01  0.862308E+01  0.376498E-05  0.186390E-02  0.570406E-03  0.282387E+00  0.552702E-04  0.273622E-01  0.219407E+01  0.602792E+01  0.133386E+01  0.274267E+03  0.760241E+02  0.158330E+03  0.163494E+03  0.225919E+03  0.430928E+03  0.718909E-01  0.747174E+00  0.237296E+00  0.138852E+00  0.103888E+03  0.430492E+03  0.119146E+04  0.116797E+04  0.117195E+04  0.112882E+04  0.117350E+04  0.451645E+03  0.636127E+03  0.633258E+03  0.533038E+03  0.941463E+03  0.914742E+03  0.110697E+04  0.451298E+03  0.636023E+03  0.633140E+03  0.000000E+00  0.000000E+00  0.770061E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.339995E+01 -0.197996E+01  0.608826E+00  0.280000E+00  0.204820E+01  0.120000E+03  0.885798E+02  0.235574E+00  0.753743E-01  0.132242E+00  0.102972E+00  0.791856E+00  0.870741E+00  0.123174E+03  0.971567E+00  0.106404E+01  0.100894E+01  0.992266E+00  0.884735E+00  0.542597E-01  0.288956E+03 -0.237049E-01  0.305622E+00  0.540859E+00 -0.493131E+00  0.194559E+01  0.749997E-01  0.172191E+03  0.117093E+01  0.145450E+00 -0.101261E+00 -0.424802E+00  0.956984E+00  0.282482E+03  0.143219E+01  0.779327E+00  0.477617E+00  0.200366E+01  0.430162E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.186172E-01  0.357872E+00  0.353034E-01  0.000000E+00  0.000000E+00  0.993142E-01  0.995163E+00  0.463442E+00  0.603971E-01  0.190326E-01  0.596755E-01  0.114019E-01  0.000000E+00  0.000000E+00  0.547263E-03  0.172456E-03  0.000000E+00  0.000000E+00  0.884382E+00  0.953726E+00  0.887818E+00  0.926050E+00  0.106650E+01  0.115012E+01  0.127924E+01  0.137955E+01  0.000000E+00  0.000000E+00  0.196098E-01  0.102086E+02  0.180239E-01  0.780004E+01  0.291103E-05  0.151544E-02  0.483910E-03  0.251917E+00  0.558068E-04  0.290523E-01  0.627642E+00  0.366245E+01  0.522242E+00  0.271216E+03  0.749113E+02  0.160398E+03  0.163585E+03  0.225984E+03  0.430946E+03  0.702328E-01  0.740637E+00  0.254315E+00  0.147608E+00  0.104024E+03  0.430511E+03  0.119138E+04  0.116789E+04  0.117191E+04  0.112879E+04  0.117348E+04  0.451773E+03  0.636119E+03  0.633201E+03  0.533061E+03  0.941613E+03  0.914843E+03  0.110694E+04  0.451412E+03  0.636010E+03  0.633078E+03  0.000000E+00  0.000000E+00  0.819763E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.340012E+01 -0.198009E+01  0.607784E+00  0.280000E+00  0.203517E+01  0.120000E+03  0.884200E+02  0.257112E+00  0.988964E-01  0.143105E+00  0.124704E+00  0.805534E+00  0.861278E+00  0.123452E+03  0.966094E+00  0.106206E+01  0.100737E+01  0.989803E+00  0.867896E+00  0.643341E-01  0.288790E+03 -0.235704E-01  0.305681E+00  0.543873E+00 -0.496160E+00  0.193385E+01  0.743881E-01  0.172830E+03  0.116987E+01  0.148011E+00 -0.102839E+00 -0.425948E+00  0.956196E+00  0.282405E+03  0.143840E+01  0.784355E+00  0.480478E+00  0.199009E+01  0.438041E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.140944E-01  0.355361E+00  0.413304E-01  0.000000E+00  0.000000E+00  0.984933E-01  0.995124E+00  0.464083E+00  0.718882E-01  0.222701E-01  0.710485E-01  0.167136E-01  0.000000E+00  0.000000E+00  0.108362E-02  0.335691E-03  0.000000E+00  0.000000E+00  0.864928E+00  0.940419E+00  0.868823E+00  0.911989E+00  0.107172E+01  0.116527E+01  0.129529E+01  0.140834E+01  0.000000E+00  0.000000E+00  0.193468E-01  0.103007E+02  0.177870E-01  0.788154E+01  0.287408E-05  0.153024E-02  0.483421E-03  0.257386E+00  0.547195E-04  0.291341E-01  0.856552E+00  0.396209E+01  0.668929E+00  0.271151E+03  0.751068E+02  0.160285E+03  0.163451E+03  0.225998E+03  0.430984E+03  0.705608E-01  0.741975E+00  0.252498E+00  0.145813E+00  0.103966E+03  0.430548E+03  0.119142E+04  0.116802E+04  0.117195E+04  0.112881E+04  0.117352E+04  0.451498E+03  0.636221E+03  0.633323E+03  0.530335E+03  0.940665E+03  0.913979E+03  0.110683E+04  0.451140E+03  0.636114E+03  0.633202E+03  0.000000E+00  0.000000E+00  0.804893E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.339999E+01 -0.198000E+01  0.618092E+00  0.280000E+00  0.205161E+01  0.120000E+03  0.868163E+02  0.179962E+00  0.173817E-01  0.124248E+00  0.451114E-01  0.747561E+00  0.891073E+00  0.123299E+03  0.983406E+00  0.106722E+01  0.101195E+01  0.997169E+00  0.925478E+00  0.321146E-01  0.287326E+03 -0.229258E-01  0.306753E+00  0.539415E+00 -0.491120E+00  0.194775E+01  0.768126E-01  0.173904E+03  0.119084E+01  0.151160E+00 -0.105096E+00 -0.442361E+00  0.953509E+00  0.281198E+03  0.145263E+01  0.774801E+00  0.475954E+00  0.200334E+01  0.464910E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.394460E-01  0.363931E+00  0.229664E-01  0.000000E+00  0.000000E+00  0.103404E+00  0.994976E+00  0.462392E+00  0.352163E-01  0.167865E-01  0.347814E-01  0.218554E-02  0.000000E+00  0.000000E+00  0.190397E-04  0.907560E-05  0.000000E+00  0.000000E+00  0.927113E+00  0.981710E+00  0.929448E+00  0.955645E+00  0.104681E+01  0.110845E+01  0.123291E+01  0.130552E+01  0.000000E+00  0.000000E+00  0.175531E-01  0.971744E+01  0.161538E-01  0.741317E+01  0.243183E-05  0.134627E-02  0.435399E-03  0.241038E+00  0.543481E-04  0.300873E-01  0.205104E+00  0.306098E+01  0.221645E+00  0.269091E+03  0.744568E+02  0.161598E+03  0.163556E+03  0.226055E+03  0.431021E+03  0.696341E-01  0.738529E+00  0.262597E+00  0.150490E+00  0.104032E+03  0.430586E+03  0.119138E+04  0.116803E+04  0.117195E+04  0.112879E+04  0.117353E+04  0.451444E+03  0.636271E+03  0.633349E+03  0.528811E+03  0.940247E+03  0.913572E+03  0.110674E+04  0.451079E+03  0.636160E+03  0.633224E+03  0.000000E+00  0.000000E+00  0.848805E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.340000E+01 -0.198000E+01  0.615102E+00  0.280000E+00  0.203707E+01  0.120000E+03  0.871108E+02  0.213788E+00  0.499680E-01  0.127069E+00  0.794205E-01  0.771366E+00  0.879375E+00  0.123487E+03  0.976611E+00  0.106601E+01  0.101109E+01  0.994945E+00  0.900532E+00  0.448364E-01  0.287472E+03 -0.229361E-01  0.306563E+00  0.542898E+00 -0.494734E+00  0.193486E+01  0.757890E-01  0.174238E+03  0.118573E+01  0.152809E+00 -0.106047E+00 -0.440059E+00  0.953333E+00  0.281372E+03  0.145512E+01  0.781009E+00  0.479308E+00  0.198896E+01  0.466672E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.280806E-01  0.363724E+00  0.306366E-01  0.000000E+00  0.000000E+00  0.101753E+00  0.994970E+00  0.463343E+00  0.496865E-01  0.175530E-01  0.490904E-01  0.677479E-02  0.000000E+00  0.000000E+00  0.208510E-03  0.736613E-04  0.000000E+00  0.000000E+00  0.900815E+00  0.965542E+00  0.903856E+00  0.938111E+00  0.105945E+01  0.113557E+01  0.126236E+01  0.135306E+01  0.000000E+00  0.000000E+00  0.176866E-01  0.990931E+01  0.162773E-01  0.757336E+01  0.248531E-05  0.139245E-02  0.444025E-03  0.248775E+00  0.535286E-04  0.299906E-01  0.445773E+00  0.342109E+01  0.399542E+00  0.269449E+03  0.747595E+02  0.161233E+03  0.163407E+03  0.226056E+03  0.431044E+03  0.701009E-01  0.740348E+00  0.259007E+00  0.148033E+00  0.103969E+03  0.430608E+03  0.119142E+04  0.116814E+04  0.117199E+04  0.112881E+04  0.117356E+04  0.451222E+03  0.636347E+03  0.633448E+03  0.526799E+03  0.939532E+03  0.912925E+03  0.110667E+04  0.450861E+03  0.636239E+03  0.633325E+03  0.000000E+00  0.000000E+00  0.824209E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.339993E+01 -0.197994E+01  0.626156E+00  0.280000E+00  0.201709E+01  0.120000E+03  0.843513E+02  0.176532E+00  0.149322E-01  0.129608E+00  0.391375E-01  0.735544E+00  0.892031E+00  0.124095E+03  0.984057E+00  0.106796E+01  0.101351E+01  0.998227E+00  0.926404E+00  0.308155E-01  0.284658E+03 -0.216545E-01  0.308003E+00  0.546820E+00 -0.497788E+00  0.191557E+01  0.771531E-01  0.177977E+03  0.121330E+01  0.166976E+00 -0.115225E+00 -0.468813E+00  0.945980E+00  0.279311E+03  0.149898E+01  0.783731E+00  0.482184E+00  0.196184E+01  0.540199E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.496980E-01  0.370445E+00  0.234080E-01  0.000000E+00  0.000000E+00  0.105680E+00  0.994292E+00  0.463376E+00  0.337984E-01  0.182185E-01  0.333907E-01  0.164122E-02  0.000000E+00  0.000000E+00  0.139300E-04  0.750877E-05  0.000000E+00  0.000000E+00  0.926935E+00  0.983249E+00  0.929301E+00  0.956257E+00  0.104590E+01  0.110944E+01  0.123192E+01  0.130676E+01  0.000000E+00  0.000000E+00  0.147484E-01  0.940454E+01  0.136059E-01  0.718984E+01  0.188471E-05  0.120181E-02  0.381314E-03  0.243151E+00  0.495554E-04  0.315997E-01  0.206920E+00  0.306208E+01  0.227251E+00  0.266141E+03  0.745220E+02  0.162722E+03  0.163138E+03  0.226201E+03  0.431234E+03  0.698943E-01  0.740146E+00  0.266961E+00  0.148438E+00  0.103868E+03  0.430794E+03  0.119151E+04  0.116861E+04  0.117216E+04  0.112887E+04  0.117372E+04  0.450194E+03  0.636782E+03  0.633915E+03  0.514597E+03  0.935614E+03  0.909311E+03  0.110614E+04  0.449833E+03  0.636674E+03  0.633792E+03  0.000000E+00  0.000000E+00  0.843423E+02
  0.500000E+03  0.510000E+03 -0.386000E+03 -0.340017E+01 -0.198015E+01  0.616789E+00  0.280000E+00  0.204064E+01  0.120000E+03  0.868572E+02  0.200266E+00  0.355757E-01  0.124999E+00  0.655290E-01  0.761340E+00  0.884296E+00  0.123454E+03  0.979475E+00  0.106670E+01  0.101168E+01  0.996040E+00  0.910495E+00  0.394859E-01  0.287254E+03 -0.228480E-01  0.306725E+00  0.541970E+00 -0.493712E+00  0.193793E+01  0.762180E-01  0.174355E+03  0.118908E+01  0.153098E+00 -0.106275E+00 -0.442552E+00  0.952967E+00  0.281187E+03  0.145692E+01  0.779123E+00  0.478377E+00  0.199207E+01  0.470327E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.328610E-01  0.364602E+00  0.275230E-01  0.000000E+00  0.000000E+00  0.102560E+00  0.994948E+00  0.463037E+00  0.435996E-01  0.169855E-01  0.430711E-01  0.461146E-02  0.000000E+00  0.000000E+00  0.952044E-04  0.370897E-04  0.000000E+00  0.000000E+00  0.911446E+00  0.972370E+00  0.914212E+00  0.945396E+00  0.105478E+01  0.112529E+01  0.125108E+01  0.133471E+01  0.000000E+00  0.000000E+00  0.174391E-01  0.981245E+01  0.160517E-01  0.749500E+01  0.242406E-05  0.136395E-02  0.436890E-03  0.245825E+00  0.535393E-04  0.301250E-01  0.340326E+00  0.327190E+01  0.324298E+00  0.269129E+03  0.746433E+02  0.161447E+03  0.163438E+03  0.226064E+03  0.431048E+03  0.699321E-01  0.739719E+00  0.260711E+00  0.148888E+00  0.103984E+03  0.430612E+03  0.119141E+04  0.116813E+04  0.117199E+04  0.112881E+04  0.117356E+04  0.451234E+03  0.636348E+03  0.633443E+03  0.526755E+03  0.939535E+03  0.912924E+03  0.110666E+04  0.450871E+03  0.636239E+03  0.633319E+03  0.000000E+00  0.000000E+00  0.832980E+02
